Timestamp; MHD File
1742891914469; BronchoscopyVideo_1_20250325T093638_openCV_1160.mhd
1742891914569; BronchoscopyVideo_1_20250325T093638_openCV_1161.mhd
1742891914669; BronchoscopyVideo_1_20250325T093638_openCV_1162.mhd
1742891914769; BronchoscopyVideo_1_20250325T093638_openCV_1163.mhd
1742891914869; BronchoscopyVideo_1_20250325T093638_openCV_1164.mhd
1742891914970; BronchoscopyVideo_1_20250325T093638_openCV_1165.mhd
1742891915070; BronchoscopyVideo_1_20250325T093638_openCV_1166.mhd
1742891915169; BronchoscopyVideo_1_20250325T093638_openCV_1167.mhd
1742891915269; BronchoscopyVideo_1_20250325T093638_openCV_1168.mhd
1742891915369; BronchoscopyVideo_1_20250325T093638_openCV_1169.mhd
1742891915469; BronchoscopyVideo_1_20250325T093638_openCV_1170.mhd
1742891915569; BronchoscopyVideo_1_20250325T093638_openCV_1171.mhd
1742891915669; BronchoscopyVideo_1_20250325T093638_openCV_1172.mhd
1742891915769; BronchoscopyVideo_1_20250325T093638_openCV_1173.mhd
1742891915870; BronchoscopyVideo_1_20250325T093638_openCV_1174.mhd
1742891915969; BronchoscopyVideo_1_20250325T093638_openCV_1175.mhd
1742891916069; BronchoscopyVideo_1_20250325T093638_openCV_1176.mhd
1742891916169; BronchoscopyVideo_1_20250325T093638_openCV_1177.mhd
1742891916269; BronchoscopyVideo_1_20250325T093638_openCV_1178.mhd
1742891916369; BronchoscopyVideo_1_20250325T093638_openCV_1179.mhd
1742891916469; BronchoscopyVideo_1_20250325T093638_openCV_1180.mhd
1742891916570; BronchoscopyVideo_1_20250325T093638_openCV_1181.mhd
1742891916669; BronchoscopyVideo_1_20250325T093638_openCV_1182.mhd
1742891916769; BronchoscopyVideo_1_20250325T093638_openCV_1183.mhd
1742891916869; BronchoscopyVideo_1_20250325T093638_openCV_1184.mhd
1742891916970; BronchoscopyVideo_1_20250325T093638_openCV_1185.mhd
1742891917069; BronchoscopyVideo_1_20250325T093638_openCV_1186.mhd
1742891917169; BronchoscopyVideo_1_20250325T093638_openCV_1187.mhd
1742891917269; BronchoscopyVideo_1_20250325T093638_openCV_1188.mhd
1742891917369; BronchoscopyVideo_1_20250325T093638_openCV_1189.mhd
1742891917469; BronchoscopyVideo_1_20250325T093638_openCV_1190.mhd
1742891917569; BronchoscopyVideo_1_20250325T093638_openCV_1191.mhd
1742891917669; BronchoscopyVideo_1_20250325T093638_openCV_1192.mhd
1742891917769; BronchoscopyVideo_1_20250325T093638_openCV_1193.mhd
1742891917869; BronchoscopyVideo_1_20250325T093638_openCV_1194.mhd
1742891917970; BronchoscopyVideo_1_20250325T093638_openCV_1195.mhd
1742891918069; BronchoscopyVideo_1_20250325T093638_openCV_1196.mhd
1742891918170; BronchoscopyVideo_1_20250325T093638_openCV_1197.mhd
1742891918269; BronchoscopyVideo_1_20250325T093638_openCV_1198.mhd
1742891918369; BronchoscopyVideo_1_20250325T093638_openCV_1199.mhd
1742891918469; BronchoscopyVideo_1_20250325T093638_openCV_1200.mhd
1742891918569; BronchoscopyVideo_1_20250325T093638_openCV_1201.mhd
1742891918669; BronchoscopyVideo_1_20250325T093638_openCV_1202.mhd
1742891918769; BronchoscopyVideo_1_20250325T093638_openCV_1203.mhd
1742891918869; BronchoscopyVideo_1_20250325T093638_openCV_1204.mhd
1742891918969; BronchoscopyVideo_1_20250325T093638_openCV_1205.mhd
1742891919070; BronchoscopyVideo_1_20250325T093638_openCV_1206.mhd
1742891919170; BronchoscopyVideo_1_20250325T093638_openCV_1207.mhd
1742891919269; BronchoscopyVideo_1_20250325T093638_openCV_1208.mhd
1742891919370; BronchoscopyVideo_1_20250325T093638_openCV_1209.mhd
1742891919469; BronchoscopyVideo_1_20250325T093638_openCV_1210.mhd
1742891919569; BronchoscopyVideo_1_20250325T093638_openCV_1211.mhd
1742891919669; BronchoscopyVideo_1_20250325T093638_openCV_1212.mhd
1742891919770; BronchoscopyVideo_1_20250325T093638_openCV_1213.mhd
1742891919869; BronchoscopyVideo_1_20250325T093638_openCV_1214.mhd
1742891919970; BronchoscopyVideo_1_20250325T093638_openCV_1215.mhd
1742891920070; BronchoscopyVideo_1_20250325T093638_openCV_1216.mhd
1742891920170; BronchoscopyVideo_1_20250325T093638_openCV_1217.mhd
1742891920270; BronchoscopyVideo_1_20250325T093638_openCV_1218.mhd
1742891920370; BronchoscopyVideo_1_20250325T093638_openCV_1219.mhd
1742891920470; BronchoscopyVideo_1_20250325T093638_openCV_1220.mhd
1742891920570; BronchoscopyVideo_1_20250325T093638_openCV_1221.mhd
1742891920669; BronchoscopyVideo_1_20250325T093638_openCV_1222.mhd
1742891920769; BronchoscopyVideo_1_20250325T093638_openCV_1223.mhd
1742891920870; BronchoscopyVideo_1_20250325T093638_openCV_1224.mhd
1742891920970; BronchoscopyVideo_1_20250325T093638_openCV_1225.mhd
1742891921069; BronchoscopyVideo_1_20250325T093638_openCV_1226.mhd
1742891921169; BronchoscopyVideo_1_20250325T093638_openCV_1227.mhd
1742891921269; BronchoscopyVideo_1_20250325T093638_openCV_1228.mhd
1742891921370; BronchoscopyVideo_1_20250325T093638_openCV_1229.mhd
1742891921469; BronchoscopyVideo_1_20250325T093638_openCV_1230.mhd
1742891921570; BronchoscopyVideo_1_20250325T093638_openCV_1231.mhd
1742891921670; BronchoscopyVideo_1_20250325T093638_openCV_1232.mhd
1742891921769; BronchoscopyVideo_1_20250325T093638_openCV_1233.mhd
1742891921869; BronchoscopyVideo_1_20250325T093638_openCV_1234.mhd
1742891921969; BronchoscopyVideo_1_20250325T093638_openCV_1235.mhd
1742891922069; BronchoscopyVideo_1_20250325T093638_openCV_1236.mhd
1742891922169; BronchoscopyVideo_1_20250325T093638_openCV_1237.mhd
1742891922270; BronchoscopyVideo_1_20250325T093638_openCV_1238.mhd
1742891922369; BronchoscopyVideo_1_20250325T093638_openCV_1239.mhd
1742891922469; BronchoscopyVideo_1_20250325T093638_openCV_1240.mhd
1742891922569; BronchoscopyVideo_1_20250325T093638_openCV_1241.mhd
1742891922669; BronchoscopyVideo_1_20250325T093638_openCV_1242.mhd
1742891922769; BronchoscopyVideo_1_20250325T093638_openCV_1243.mhd
1742891922870; BronchoscopyVideo_1_20250325T093638_openCV_1244.mhd
1742891922969; BronchoscopyVideo_1_20250325T093638_openCV_1245.mhd
1742891923069; BronchoscopyVideo_1_20250325T093638_openCV_1246.mhd
1742891923169; BronchoscopyVideo_1_20250325T093638_openCV_1247.mhd
1742891923269; BronchoscopyVideo_1_20250325T093638_openCV_1248.mhd
1742891923369; BronchoscopyVideo_1_20250325T093638_openCV_1249.mhd
1742891923470; BronchoscopyVideo_1_20250325T093638_openCV_1250.mhd
1742891923569; BronchoscopyVideo_1_20250325T093638_openCV_1251.mhd
1742891923669; BronchoscopyVideo_1_20250325T093638_openCV_1252.mhd
1742891923769; BronchoscopyVideo_1_20250325T093638_openCV_1253.mhd
1742891923869; BronchoscopyVideo_1_20250325T093638_openCV_1254.mhd
1742891923969; BronchoscopyVideo_1_20250325T093638_openCV_1255.mhd
1742891924069; BronchoscopyVideo_1_20250325T093638_openCV_1256.mhd
1742891924169; BronchoscopyVideo_1_20250325T093638_openCV_1257.mhd
1742891924269; BronchoscopyVideo_1_20250325T093638_openCV_1258.mhd
1742891924369; BronchoscopyVideo_1_20250325T093638_openCV_1259.mhd
1742891924469; BronchoscopyVideo_1_20250325T093638_openCV_1260.mhd
1742891924570; BronchoscopyVideo_1_20250325T093638_openCV_1261.mhd
1742891924669; BronchoscopyVideo_1_20250325T093638_openCV_1262.mhd
1742891924769; BronchoscopyVideo_1_20250325T093638_openCV_1263.mhd
1742891924869; BronchoscopyVideo_1_20250325T093638_openCV_1264.mhd
1742891924970; BronchoscopyVideo_1_20250325T093638_openCV_1265.mhd
1742891925070; BronchoscopyVideo_1_20250325T093638_openCV_1266.mhd
1742891925170; BronchoscopyVideo_1_20250325T093638_openCV_1267.mhd
1742891925269; BronchoscopyVideo_1_20250325T093638_openCV_1268.mhd
1742891925369; BronchoscopyVideo_1_20250325T093638_openCV_1269.mhd
1742891925470; BronchoscopyVideo_1_20250325T093638_openCV_1270.mhd
1742891925569; BronchoscopyVideo_1_20250325T093638_openCV_1271.mhd
1742891925669; BronchoscopyVideo_1_20250325T093638_openCV_1272.mhd
1742891925769; BronchoscopyVideo_1_20250325T093638_openCV_1273.mhd
1742891925869; BronchoscopyVideo_1_20250325T093638_openCV_1274.mhd
1742891925969; BronchoscopyVideo_1_20250325T093638_openCV_1275.mhd
1742891926069; BronchoscopyVideo_1_20250325T093638_openCV_1276.mhd
1742891926169; BronchoscopyVideo_1_20250325T093638_openCV_1277.mhd
1742891926270; BronchoscopyVideo_1_20250325T093638_openCV_1278.mhd
1742891926370; BronchoscopyVideo_1_20250325T093638_openCV_1279.mhd
1742891926469; BronchoscopyVideo_1_20250325T093638_openCV_1280.mhd
1742891926569; BronchoscopyVideo_1_20250325T093638_openCV_1281.mhd
1742891926669; BronchoscopyVideo_1_20250325T093638_openCV_1282.mhd
1742891926769; BronchoscopyVideo_1_20250325T093638_openCV_1283.mhd
1742891926869; BronchoscopyVideo_1_20250325T093638_openCV_1284.mhd
1742891926969; BronchoscopyVideo_1_20250325T093638_openCV_1285.mhd
1742891927069; BronchoscopyVideo_1_20250325T093638_openCV_1286.mhd
1742891927169; BronchoscopyVideo_1_20250325T093638_openCV_1287.mhd
1742891927269; BronchoscopyVideo_1_20250325T093638_openCV_1288.mhd
1742891927369; BronchoscopyVideo_1_20250325T093638_openCV_1289.mhd
1742891927470; BronchoscopyVideo_1_20250325T093638_openCV_1290.mhd
1742891927569; BronchoscopyVideo_1_20250325T093638_openCV_1291.mhd
1742891927669; BronchoscopyVideo_1_20250325T093638_openCV_1292.mhd
1742891927769; BronchoscopyVideo_1_20250325T093638_openCV_1293.mhd
1742891927869; BronchoscopyVideo_1_20250325T093638_openCV_1294.mhd
1742891927969; BronchoscopyVideo_1_20250325T093638_openCV_1295.mhd
1742891928069; BronchoscopyVideo_1_20250325T093638_openCV_1296.mhd
1742891928170; BronchoscopyVideo_1_20250325T093638_openCV_1297.mhd
1742891928269; BronchoscopyVideo_1_20250325T093638_openCV_1298.mhd
1742891928369; BronchoscopyVideo_1_20250325T093638_openCV_1299.mhd
1742891928470; BronchoscopyVideo_1_20250325T093638_openCV_1300.mhd
1742891928569; BronchoscopyVideo_1_20250325T093638_openCV_1301.mhd
1742891928669; BronchoscopyVideo_1_20250325T093638_openCV_1302.mhd
1742891928769; BronchoscopyVideo_1_20250325T093638_openCV_1303.mhd
1742891928870; BronchoscopyVideo_1_20250325T093638_openCV_1304.mhd
1742891928969; BronchoscopyVideo_1_20250325T093638_openCV_1305.mhd
1742891929069; BronchoscopyVideo_1_20250325T093638_openCV_1306.mhd
1742891929170; BronchoscopyVideo_1_20250325T093638_openCV_1307.mhd
1742891929270; BronchoscopyVideo_1_20250325T093638_openCV_1308.mhd
1742891929370; BronchoscopyVideo_1_20250325T093638_openCV_1309.mhd
1742891929470; BronchoscopyVideo_1_20250325T093638_openCV_1310.mhd
1742891929570; BronchoscopyVideo_1_20250325T093638_openCV_1311.mhd
1742891929669; BronchoscopyVideo_1_20250325T093638_openCV_1312.mhd
1742891929770; BronchoscopyVideo_1_20250325T093638_openCV_1313.mhd
1742891929870; BronchoscopyVideo_1_20250325T093638_openCV_1314.mhd
1742891929969; BronchoscopyVideo_1_20250325T093638_openCV_1315.mhd
1742891930070; BronchoscopyVideo_1_20250325T093638_openCV_1316.mhd
1742891930170; BronchoscopyVideo_1_20250325T093638_openCV_1317.mhd
1742891930269; BronchoscopyVideo_1_20250325T093638_openCV_1318.mhd
1742891930369; BronchoscopyVideo_1_20250325T093638_openCV_1319.mhd
1742891930470; BronchoscopyVideo_1_20250325T093638_openCV_1320.mhd
1742891930570; BronchoscopyVideo_1_20250325T093638_openCV_1321.mhd
1742891930670; BronchoscopyVideo_1_20250325T093638_openCV_1322.mhd
1742891930770; BronchoscopyVideo_1_20250325T093638_openCV_1323.mhd
1742891930870; BronchoscopyVideo_1_20250325T093638_openCV_1324.mhd
1742891930970; BronchoscopyVideo_1_20250325T093638_openCV_1325.mhd
1742891931070; BronchoscopyVideo_1_20250325T093638_openCV_1326.mhd
1742891931170; BronchoscopyVideo_1_20250325T093638_openCV_1327.mhd
1742891931269; BronchoscopyVideo_1_20250325T093638_openCV_1328.mhd
1742891931369; BronchoscopyVideo_1_20250325T093638_openCV_1329.mhd
1742891931469; BronchoscopyVideo_1_20250325T093638_openCV_1330.mhd
1742891931570; BronchoscopyVideo_1_20250325T093638_openCV_1331.mhd
1742891931670; BronchoscopyVideo_1_20250325T093638_openCV_1332.mhd
1742891931770; BronchoscopyVideo_1_20250325T093638_openCV_1333.mhd
1742891931869; BronchoscopyVideo_1_20250325T093638_openCV_1334.mhd
1742891931969; BronchoscopyVideo_1_20250325T093638_openCV_1335.mhd
1742891932069; BronchoscopyVideo_1_20250325T093638_openCV_1336.mhd
1742891932169; BronchoscopyVideo_1_20250325T093638_openCV_1337.mhd
1742891932270; BronchoscopyVideo_1_20250325T093638_openCV_1338.mhd
1742891932370; BronchoscopyVideo_1_20250325T093638_openCV_1339.mhd
1742891932470; BronchoscopyVideo_1_20250325T093638_openCV_1340.mhd
1742891932569; BronchoscopyVideo_1_20250325T093638_openCV_1341.mhd
1742891932669; BronchoscopyVideo_1_20250325T093638_openCV_1342.mhd
1742891932769; BronchoscopyVideo_1_20250325T093638_openCV_1343.mhd
1742891932869; BronchoscopyVideo_1_20250325T093638_openCV_1344.mhd
1742891932969; BronchoscopyVideo_1_20250325T093638_openCV_1345.mhd
1742891933069; BronchoscopyVideo_1_20250325T093638_openCV_1346.mhd
1742891933170; BronchoscopyVideo_1_20250325T093638_openCV_1347.mhd
1742891933270; BronchoscopyVideo_1_20250325T093638_openCV_1348.mhd
1742891933369; BronchoscopyVideo_1_20250325T093638_openCV_1349.mhd
1742891933469; BronchoscopyVideo_1_20250325T093638_openCV_1350.mhd
1742891933569; BronchoscopyVideo_1_20250325T093638_openCV_1351.mhd
1742891933669; BronchoscopyVideo_1_20250325T093638_openCV_1352.mhd
1742891933770; BronchoscopyVideo_1_20250325T093638_openCV_1353.mhd
1742891933869; BronchoscopyVideo_1_20250325T093638_openCV_1354.mhd
1742891933970; BronchoscopyVideo_1_20250325T093638_openCV_1355.mhd
1742891934070; BronchoscopyVideo_1_20250325T093638_openCV_1356.mhd
1742891934170; BronchoscopyVideo_1_20250325T093638_openCV_1357.mhd
1742891934269; BronchoscopyVideo_1_20250325T093638_openCV_1358.mhd
1742891934369; BronchoscopyVideo_1_20250325T093638_openCV_1359.mhd
1742891934470; BronchoscopyVideo_1_20250325T093638_openCV_1360.mhd
1742891934570; BronchoscopyVideo_1_20250325T093638_openCV_1361.mhd
1742891934670; BronchoscopyVideo_1_20250325T093638_openCV_1362.mhd
1742891934770; BronchoscopyVideo_1_20250325T093638_openCV_1363.mhd
1742891934869; BronchoscopyVideo_1_20250325T093638_openCV_1364.mhd
1742891934969; BronchoscopyVideo_1_20250325T093638_openCV_1365.mhd
1742891935069; BronchoscopyVideo_1_20250325T093638_openCV_1366.mhd
1742891935169; BronchoscopyVideo_1_20250325T093638_openCV_1367.mhd
1742891935269; BronchoscopyVideo_1_20250325T093638_openCV_1368.mhd
1742891935369; BronchoscopyVideo_1_20250325T093638_openCV_1369.mhd
1742891935470; BronchoscopyVideo_1_20250325T093638_openCV_1370.mhd
1742891935569; BronchoscopyVideo_1_20250325T093638_openCV_1371.mhd
1742891935670; BronchoscopyVideo_1_20250325T093638_openCV_1372.mhd
1742891935770; BronchoscopyVideo_1_20250325T093638_openCV_1373.mhd
1742891935870; BronchoscopyVideo_1_20250325T093638_openCV_1374.mhd
1742891935970; BronchoscopyVideo_1_20250325T093638_openCV_1375.mhd
1742891936070; BronchoscopyVideo_1_20250325T093638_openCV_1376.mhd
1742891936170; BronchoscopyVideo_1_20250325T093638_openCV_1377.mhd
1742891936270; BronchoscopyVideo_1_20250325T093638_openCV_1378.mhd
1742891936370; BronchoscopyVideo_1_20250325T093638_openCV_1379.mhd
1742891936470; BronchoscopyVideo_1_20250325T093638_openCV_1380.mhd
1742891936570; BronchoscopyVideo_1_20250325T093638_openCV_1381.mhd
1742891936670; BronchoscopyVideo_1_20250325T093638_openCV_1382.mhd
1742891936770; BronchoscopyVideo_1_20250325T093638_openCV_1383.mhd
1742891936870; BronchoscopyVideo_1_20250325T093638_openCV_1384.mhd
1742891936970; BronchoscopyVideo_1_20250325T093638_openCV_1385.mhd
1742891937069; BronchoscopyVideo_1_20250325T093638_openCV_1386.mhd
1742891937170; BronchoscopyVideo_1_20250325T093638_openCV_1387.mhd
1742891937269; BronchoscopyVideo_1_20250325T093638_openCV_1388.mhd
1742891937369; BronchoscopyVideo_1_20250325T093638_openCV_1389.mhd
1742891937469; BronchoscopyVideo_1_20250325T093638_openCV_1390.mhd
1742891937570; BronchoscopyVideo_1_20250325T093638_openCV_1391.mhd
1742891937670; BronchoscopyVideo_1_20250325T093638_openCV_1392.mhd
1742891937770; BronchoscopyVideo_1_20250325T093638_openCV_1393.mhd
1742891937870; BronchoscopyVideo_1_20250325T093638_openCV_1394.mhd
1742891937970; BronchoscopyVideo_1_20250325T093638_openCV_1395.mhd
1742891938070; BronchoscopyVideo_1_20250325T093638_openCV_1396.mhd
1742891938169; BronchoscopyVideo_1_20250325T093638_openCV_1397.mhd
1742891938270; BronchoscopyVideo_1_20250325T093638_openCV_1398.mhd
1742891938369; BronchoscopyVideo_1_20250325T093638_openCV_1399.mhd
1742891938470; BronchoscopyVideo_1_20250325T093638_openCV_1400.mhd
1742891938570; BronchoscopyVideo_1_20250325T093638_openCV_1401.mhd
1742891938670; BronchoscopyVideo_1_20250325T093638_openCV_1402.mhd
1742891938770; BronchoscopyVideo_1_20250325T093638_openCV_1403.mhd
1742891938870; BronchoscopyVideo_1_20250325T093638_openCV_1404.mhd
1742891938970; BronchoscopyVideo_1_20250325T093638_openCV_1405.mhd
1742891939070; BronchoscopyVideo_1_20250325T093638_openCV_1406.mhd
1742891939170; BronchoscopyVideo_1_20250325T093638_openCV_1407.mhd
1742891939270; BronchoscopyVideo_1_20250325T093638_openCV_1408.mhd
1742891939369; BronchoscopyVideo_1_20250325T093638_openCV_1409.mhd
1742891939470; BronchoscopyVideo_1_20250325T093638_openCV_1410.mhd
1742891939570; BronchoscopyVideo_1_20250325T093638_openCV_1411.mhd
1742891939669; BronchoscopyVideo_1_20250325T093638_openCV_1412.mhd
1742891939770; BronchoscopyVideo_1_20250325T093638_openCV_1413.mhd
1742891939869; BronchoscopyVideo_1_20250325T093638_openCV_1414.mhd
1742891939970; BronchoscopyVideo_1_20250325T093638_openCV_1415.mhd
1742891940069; BronchoscopyVideo_1_20250325T093638_openCV_1416.mhd
1742891940169; BronchoscopyVideo_1_20250325T093638_openCV_1417.mhd
1742891940270; BronchoscopyVideo_1_20250325T093638_openCV_1418.mhd
1742891940370; BronchoscopyVideo_1_20250325T093638_openCV_1419.mhd
1742891940470; BronchoscopyVideo_1_20250325T093638_openCV_1420.mhd
1742891940570; BronchoscopyVideo_1_20250325T093638_openCV_1421.mhd
1742891940669; BronchoscopyVideo_1_20250325T093638_openCV_1422.mhd
1742891940769; BronchoscopyVideo_1_20250325T093638_openCV_1423.mhd
1742891940869; BronchoscopyVideo_1_20250325T093638_openCV_1424.mhd
1742891940970; BronchoscopyVideo_1_20250325T093638_openCV_1425.mhd
1742891941070; BronchoscopyVideo_1_20250325T093638_openCV_1426.mhd
1742891941170; BronchoscopyVideo_1_20250325T093638_openCV_1427.mhd
1742891941270; BronchoscopyVideo_1_20250325T093638_openCV_1428.mhd
1742891941370; BronchoscopyVideo_1_20250325T093638_openCV_1429.mhd
1742891941469; BronchoscopyVideo_1_20250325T093638_openCV_1430.mhd
1742891941569; BronchoscopyVideo_1_20250325T093638_openCV_1431.mhd
1742891941669; BronchoscopyVideo_1_20250325T093638_openCV_1432.mhd
1742891941769; BronchoscopyVideo_1_20250325T093638_openCV_1433.mhd
1742891941870; BronchoscopyVideo_1_20250325T093638_openCV_1434.mhd
1742891941970; BronchoscopyVideo_1_20250325T093638_openCV_1435.mhd
1742891942070; BronchoscopyVideo_1_20250325T093638_openCV_1436.mhd
1742891942170; BronchoscopyVideo_1_20250325T093638_openCV_1437.mhd
1742891942269; BronchoscopyVideo_1_20250325T093638_openCV_1438.mhd
1742891942370; BronchoscopyVideo_1_20250325T093638_openCV_1439.mhd
1742891942470; BronchoscopyVideo_1_20250325T093638_openCV_1440.mhd
1742891942569; BronchoscopyVideo_1_20250325T093638_openCV_1441.mhd
1742891942670; BronchoscopyVideo_1_20250325T093638_openCV_1442.mhd
1742891942770; BronchoscopyVideo_1_20250325T093638_openCV_1443.mhd
1742891942869; BronchoscopyVideo_1_20250325T093638_openCV_1444.mhd
1742891942969; BronchoscopyVideo_1_20250325T093638_openCV_1445.mhd
1742891943069; BronchoscopyVideo_1_20250325T093638_openCV_1446.mhd
1742891943170; BronchoscopyVideo_1_20250325T093638_openCV_1447.mhd
1742891943269; BronchoscopyVideo_1_20250325T093638_openCV_1448.mhd
1742891943370; BronchoscopyVideo_1_20250325T093638_openCV_1449.mhd
1742891943470; BronchoscopyVideo_1_20250325T093638_openCV_1450.mhd
1742891943570; BronchoscopyVideo_1_20250325T093638_openCV_1451.mhd
1742891943670; BronchoscopyVideo_1_20250325T093638_openCV_1452.mhd
1742891943770; BronchoscopyVideo_1_20250325T093638_openCV_1453.mhd
1742891943870; BronchoscopyVideo_1_20250325T093638_openCV_1454.mhd
1742891943969; BronchoscopyVideo_1_20250325T093638_openCV_1455.mhd
1742891944069; BronchoscopyVideo_1_20250325T093638_openCV_1456.mhd
1742891944169; BronchoscopyVideo_1_20250325T093638_openCV_1457.mhd
1742891944270; BronchoscopyVideo_1_20250325T093638_openCV_1458.mhd
1742891944370; BronchoscopyVideo_1_20250325T093638_openCV_1459.mhd
1742891944470; BronchoscopyVideo_1_20250325T093638_openCV_1460.mhd
1742891944570; BronchoscopyVideo_1_20250325T093638_openCV_1461.mhd
1742891944669; BronchoscopyVideo_1_20250325T093638_openCV_1462.mhd
1742891944769; BronchoscopyVideo_1_20250325T093638_openCV_1463.mhd
1742891944870; BronchoscopyVideo_1_20250325T093638_openCV_1464.mhd
1742891944970; BronchoscopyVideo_1_20250325T093638_openCV_1465.mhd
1742891945070; BronchoscopyVideo_1_20250325T093638_openCV_1466.mhd
1742891945170; BronchoscopyVideo_1_20250325T093638_openCV_1467.mhd
1742891945270; BronchoscopyVideo_1_20250325T093638_openCV_1468.mhd
1742891945369; BronchoscopyVideo_1_20250325T093638_openCV_1469.mhd
1742891945470; BronchoscopyVideo_1_20250325T093638_openCV_1470.mhd
1742891945570; BronchoscopyVideo_1_20250325T093638_openCV_1471.mhd
1742891945670; BronchoscopyVideo_1_20250325T093638_openCV_1472.mhd
1742891945770; BronchoscopyVideo_1_20250325T093638_openCV_1473.mhd
1742891945869; BronchoscopyVideo_1_20250325T093638_openCV_1474.mhd
1742891945970; BronchoscopyVideo_1_20250325T093638_openCV_1475.mhd
1742891946069; BronchoscopyVideo_1_20250325T093638_openCV_1476.mhd
1742891946170; BronchoscopyVideo_1_20250325T093638_openCV_1477.mhd
1742891946270; BronchoscopyVideo_1_20250325T093638_openCV_1478.mhd
1742891946370; BronchoscopyVideo_1_20250325T093638_openCV_1479.mhd
1742891946470; BronchoscopyVideo_1_20250325T093638_openCV_1480.mhd
1742891946570; BronchoscopyVideo_1_20250325T093638_openCV_1481.mhd
1742891946669; BronchoscopyVideo_1_20250325T093638_openCV_1482.mhd
1742891946770; BronchoscopyVideo_1_20250325T093638_openCV_1483.mhd
1742891946870; BronchoscopyVideo_1_20250325T093638_openCV_1484.mhd
1742891946970; BronchoscopyVideo_1_20250325T093638_openCV_1485.mhd
1742891947070; BronchoscopyVideo_1_20250325T093638_openCV_1486.mhd
1742891947170; BronchoscopyVideo_1_20250325T093638_openCV_1487.mhd
1742891947270; BronchoscopyVideo_1_20250325T093638_openCV_1488.mhd
1742891947370; BronchoscopyVideo_1_20250325T093638_openCV_1489.mhd
1742891947470; BronchoscopyVideo_1_20250325T093638_openCV_1490.mhd
1742891947570; BronchoscopyVideo_1_20250325T093638_openCV_1491.mhd
1742891947669; BronchoscopyVideo_1_20250325T093638_openCV_1492.mhd
1742891947770; BronchoscopyVideo_1_20250325T093638_openCV_1493.mhd
1742891947870; BronchoscopyVideo_1_20250325T093638_openCV_1494.mhd
1742891947970; BronchoscopyVideo_1_20250325T093638_openCV_1495.mhd
1742891948070; BronchoscopyVideo_1_20250325T093638_openCV_1496.mhd
1742891948170; BronchoscopyVideo_1_20250325T093638_openCV_1497.mhd
1742891948270; BronchoscopyVideo_1_20250325T093638_openCV_1498.mhd
1742891948370; BronchoscopyVideo_1_20250325T093638_openCV_1499.mhd
1742891948470; BronchoscopyVideo_1_20250325T093638_openCV_1500.mhd
1742891948570; BronchoscopyVideo_1_20250325T093638_openCV_1501.mhd
1742891948670; BronchoscopyVideo_1_20250325T093638_openCV_1502.mhd
1742891948769; BronchoscopyVideo_1_20250325T093638_openCV_1503.mhd
1742891948870; BronchoscopyVideo_1_20250325T093638_openCV_1504.mhd
1742891948970; BronchoscopyVideo_1_20250325T093638_openCV_1505.mhd
1742891949070; BronchoscopyVideo_1_20250325T093638_openCV_1506.mhd
1742891949170; BronchoscopyVideo_1_20250325T093638_openCV_1507.mhd
1742891949270; BronchoscopyVideo_1_20250325T093638_openCV_1508.mhd
1742891949370; BronchoscopyVideo_1_20250325T093638_openCV_1509.mhd
1742891949470; BronchoscopyVideo_1_20250325T093638_openCV_1510.mhd
1742891949570; BronchoscopyVideo_1_20250325T093638_openCV_1511.mhd
1742891949670; BronchoscopyVideo_1_20250325T093638_openCV_1512.mhd
1742891949770; BronchoscopyVideo_1_20250325T093638_openCV_1513.mhd
1742891949870; BronchoscopyVideo_1_20250325T093638_openCV_1514.mhd
1742891949970; BronchoscopyVideo_1_20250325T093638_openCV_1515.mhd
1742891950070; BronchoscopyVideo_1_20250325T093638_openCV_1516.mhd
1742891950170; BronchoscopyVideo_1_20250325T093638_openCV_1517.mhd
1742891950270; BronchoscopyVideo_1_20250325T093638_openCV_1518.mhd
1742891950370; BronchoscopyVideo_1_20250325T093638_openCV_1519.mhd
1742891950470; BronchoscopyVideo_1_20250325T093638_openCV_1520.mhd
1742891950570; BronchoscopyVideo_1_20250325T093638_openCV_1521.mhd
1742891950670; BronchoscopyVideo_1_20250325T093638_openCV_1522.mhd
1742891950770; BronchoscopyVideo_1_20250325T093638_openCV_1523.mhd
1742891950870; BronchoscopyVideo_1_20250325T093638_openCV_1524.mhd
1742891950970; BronchoscopyVideo_1_20250325T093638_openCV_1525.mhd
1742891951070; BronchoscopyVideo_1_20250325T093638_openCV_1526.mhd
1742891951170; BronchoscopyVideo_1_20250325T093638_openCV_1527.mhd
1742891951270; BronchoscopyVideo_1_20250325T093638_openCV_1528.mhd
1742891951370; BronchoscopyVideo_1_20250325T093638_openCV_1529.mhd
1742891951470; BronchoscopyVideo_1_20250325T093638_openCV_1530.mhd
1742891951570; BronchoscopyVideo_1_20250325T093638_openCV_1531.mhd
1742891951670; BronchoscopyVideo_1_20250325T093638_openCV_1532.mhd
1742891951770; BronchoscopyVideo_1_20250325T093638_openCV_1533.mhd
1742891951870; BronchoscopyVideo_1_20250325T093638_openCV_1534.mhd
1742891951970; BronchoscopyVideo_1_20250325T093638_openCV_1535.mhd
1742891952070; BronchoscopyVideo_1_20250325T093638_openCV_1536.mhd
1742891952170; BronchoscopyVideo_1_20250325T093638_openCV_1537.mhd
