Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_1_20250325T093638_openCV_1458.mhd; 1742891944270; 1742891944269; 1; 8; 20; 3; 1,1,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_1459.mhd; 1742891944370; 1742891944369; 1; 8; 20; 3; 1,1,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_1460.mhd; 1742891944470; 1742891944469; 2; 10; 16; 3; 1,1,2; 6.8
BronchoscopyVideo_1_20250325T093638_openCV_1461.mhd; 1742891944570; 1742891944569; 1; 8; 20; 3; 1,1,1; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1462.mhd; 1742891944669; 1742891944669; 1; 4; 20; 3; 1,1,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1463.mhd; 1742891944769; 1742891944769; 4; 95; 100; 2; 1,1; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_1464.mhd; 1742891944870; 1742891944869; 4; 92; 100; 2; 1,1; 4
BronchoscopyVideo_1_20250325T093638_openCV_1465.mhd; 1742891944970; 1742891944968; 4; 91; 100; 2; 1,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_1466.mhd; 1742891945070; 1742891945068; 4; 93; 100; 2; 1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1467.mhd; 1742891945170; 1742891945168; 1; 4; 20; 3; 1,1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1468.mhd; 1742891945270; 1742891945268; 1; 6; 20; 3; 1,1,1; 1
BronchoscopyVideo_1_20250325T093638_openCV_1469.mhd; 1742891945369; 1742891945368; 1; 8; 20; 3; 1,1,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_1470.mhd; 1742891945470; 1742891945468; 1; 9; 20; 3; 1,1,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_1471.mhd; 1742891945570; 1742891945568; 1; 10; 20; 3; 1,1,1; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_1472.mhd; 1742891945670; 1742891945668; 1; 9; 20; 3; 1,1,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_1473.mhd; 1742891945770; 1742891945768; 1; 9; 20; 3; 1,1,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_1474.mhd; 1742891945869; 1742891945868; 1; 10; 20; 3; 1,1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1475.mhd; 1742891945970; 1742891945967; 1; 9; 20; 3; 1,1,1; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1476.mhd; 1742891946069; 1742891946067; 1; 9; 20; 3; 1,1,1; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_1477.mhd; 1742891946170; 1742891946168; 1; 10; 20; 3; 1,1,1; 7.9
BronchoscopyVideo_1_20250325T093638_openCV_1478.mhd; 1742891946270; 1742891946268; 1; 10; 20; 3; 1,1,1; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_1479.mhd; 1742891946370; 1742891946368; 1; 8; 20; 3; 1,1,1; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_1480.mhd; 1742891946470; 1742891946468; 1; 8; 20; 3; 1,1,1; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_1481.mhd; 1742891946570; 1742891946568; 1; 5; 20; 3; 1,1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1482.mhd; 1742891946669; 1742891946667; 1; 3; 20; 3; 1,1,1; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_1483.mhd; 1742891946770; 1742891946767; 1; 5; 20; 3; 1,1,1; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_1484.mhd; 1742891946870; 1742891946867; 1; 5; 20; 3; 1,1,1; 4.5
BronchoscopyVideo_1_20250325T093638_openCV_1485.mhd; 1742891946970; 1742891946967; 1; 5; 20; 3; 1,1,1; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_1486.mhd; 1742891947070; 1742891947067; 1; 4; 20; 3; 1,1,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_1487.mhd; 1742891947170; 1742891947167; 2; 7; 16; 3; 1,1,2; 4.3
BronchoscopyVideo_1_20250325T093638_openCV_1488.mhd; 1742891947270; 1742891947267; 2; 7; 16; 3; 1,1,2; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_1489.mhd; 1742891947370; 1742891947367; 2; 6; 16; 3; 1,1,2; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_1490.mhd; 1742891947470; 1742891947467; 2; 7; 16; 3; 1,1,2; 6.8
BronchoscopyVideo_1_20250325T093638_openCV_1491.mhd; 1742891947570; 1742891947567; 2; 8; 16; 3; 1,1,2; 8.8
BronchoscopyVideo_1_20250325T093638_openCV_1492.mhd; 1742891947669; 1742891947667; 2; 10; 16; 3; 1,1,2; 8
BronchoscopyVideo_1_20250325T093638_openCV_1493.mhd; 1742891947770; 1742891947767; 11; 6; 19; 4; 1,1,2,1; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_1494.mhd; 1742891947870; 1742891947866; 2; 10; 16; 3; 1,1,2; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_1495.mhd; 1742891947970; 1742891947966; 11; 7; 19; 4; 1,1,2,1; 8.1
BronchoscopyVideo_1_20250325T093638_openCV_1496.mhd; 1742891948070; 1742891948067; 11; 8; 19; 4; 1,1,2,1; 7.2
BronchoscopyVideo_1_20250325T093638_openCV_1497.mhd; 1742891948170; 1742891948166; 11; 10; 19; 4; 1,1,2,1; 8
BronchoscopyVideo_1_20250325T093638_openCV_1498.mhd; 1742891948270; 1742891948266; 11; 10; 19; 4; 1,1,2,1; 8.3
BronchoscopyVideo_1_20250325T093638_openCV_1499.mhd; 1742891948370; 1742891948365; 11; 11; 19; 4; 1,1,2,1; 9.4
BronchoscopyVideo_1_20250325T093638_openCV_1500.mhd; 1742891948470; 1742891948465; 11; 8; 19; 4; 1,1,2,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1501.mhd; 1742891948570; 1742891948566; 11; 7; 19; 4; 1,1,2,1; 6.9
BronchoscopyVideo_1_20250325T093638_openCV_1502.mhd; 1742891948670; 1742891948666; 11; 7; 19; 4; 1,1,2,1; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_1503.mhd; 1742891948769; 1742891948765; 11; 9; 19; 4; 1,1,2,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_1504.mhd; 1742891948870; 1742891948865; 11; 12; 19; 4; 1,1,2,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_1505.mhd; 1742891948970; 1742891948965; 11; 13; 19; 4; 1,1,2,1; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_1506.mhd; 1742891949070; 1742891949065; 11; 16; 19; 4; 1,1,2,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1507.mhd; 1742891949170; 1742891949165; 29; 4; 19; 5; 1,1,2,1,1; 6
BronchoscopyVideo_1_20250325T093638_openCV_1508.mhd; 1742891949270; 1742891949265; 29; 5; 19; 5; 1,1,2,1,1; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_1509.mhd; 1742891949370; 1742891949365; 29; 4; 19; 5; 1,1,2,1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1510.mhd; 1742891949470; 1742891949465; 29; 6; 19; 5; 1,1,2,1,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1511.mhd; 1742891949570; 1742891949565; 29; 9; 19; 5; 1,1,2,1,1; 6
BronchoscopyVideo_1_20250325T093638_openCV_1512.mhd; 1742891949670; 1742891949665; 29; 12; 19; 5; 1,1,2,1,1; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1513.mhd; 1742891949770; 1742891949765; 29; 16; 19; 5; 1,1,2,1,1; 7.3
BronchoscopyVideo_1_20250325T093638_openCV_1514.mhd; 1742891949870; 1742891949865; 57; 1; 29; 6; 1,1,2,1,1,2; 7.3
BronchoscopyVideo_1_20250325T093638_openCV_1515.mhd; 1742891949970; 1742891949965; 57; 1; 29; 6; 1,1,2,1,1,2; 8.5
BronchoscopyVideo_1_20250325T093638_openCV_1516.mhd; 1742891950070; 1742891950065; 57; 2; 29; 6; 1,1,2,1,1,2; 7
BronchoscopyVideo_1_20250325T093638_openCV_1517.mhd; 1742891950170; 1742891950165; 57; 1; 29; 6; 1,1,2,1,1,2; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_1518.mhd; 1742891950270; 1742891950265; 29; 17; 19; 5; 1,1,2,1,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1519.mhd; 1742891950370; 1742891950364; 29; 15; 19; 5; 1,1,2,1,1; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1520.mhd; 1742891950470; 1742891950464; 29; 11; 19; 5; 1,1,2,1,1; 5.9
BronchoscopyVideo_1_20250325T093638_openCV_1521.mhd; 1742891950570; 1742891950565; 29; 11; 19; 5; 1,1,2,1,1; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_1522.mhd; 1742891950670; 1742891950665; 29; 12; 19; 5; 1,1,2,1,1; 6.8
BronchoscopyVideo_1_20250325T093638_openCV_1523.mhd; 1742891950770; 1742891950764; 29; 12; 19; 5; 1,1,2,1,1; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_1524.mhd; 1742891950870; 1742891950865; 29; 13; 19; 5; 1,1,2,1,1; 8.1
BronchoscopyVideo_1_20250325T093638_openCV_1525.mhd; 1742891950970; 1742891950963; 29; 9; 19; 5; 1,1,2,1,1; 8.9
BronchoscopyVideo_1_20250325T093638_openCV_1526.mhd; 1742891951070; 1742891951063; 29; 11; 19; 5; 1,1,2,1,1; 9.5
BronchoscopyVideo_1_20250325T093638_openCV_1527.mhd; 1742891951170; 1742891951163; 29; 7; 19; 5; 1,1,2,1,1; 10.6
BronchoscopyVideo_1_20250325T093638_openCV_1528.mhd; 1742891951270; 1742891951263; 11; 14; 19; 4; 1,1,2,1; 11.1
BronchoscopyVideo_1_20250325T093638_openCV_1529.mhd; 1742891951370; 1742891951363; 11; 13; 19; 4; 1,1,2,1; 10.1
BronchoscopyVideo_1_20250325T093638_openCV_1530.mhd; 1742891951470; 1742891951463; 11; 12; 19; 4; 1,1,2,1; 10.8
BronchoscopyVideo_1_20250325T093638_openCV_1531.mhd; 1742891951570; 1742891951563; 29; 8; 19; 5; 1,1,2,1,1; 12
BronchoscopyVideo_1_20250325T093638_openCV_1532.mhd; 1742891951670; 1742891951663; 11; 13; 19; 4; 1,1,2,1; 12.8
BronchoscopyVideo_1_20250325T093638_openCV_1533.mhd; 1742891951770; 1742891951763; 11; 12; 19; 4; 1,1,2,1; 12.9
BronchoscopyVideo_1_20250325T093638_openCV_1534.mhd; 1742891951870; 1742891951863; 11; 13; 19; 4; 1,1,2,1; 12.4
BronchoscopyVideo_1_20250325T093638_openCV_1535.mhd; 1742891951970; 1742891951963; 29; 10; 19; 5; 1,1,2,1,1; 12.1
BronchoscopyVideo_1_20250325T093638_openCV_1536.mhd; 1742891952070; 1742891952063; 29; 12; 19; 5; 1,1,2,1,1; 12.3
BronchoscopyVideo_1_20250325T093638_openCV_1537.mhd; 1742891952170; 1742891952163; 56; 7; 12; 6; 1,1,2,1,1,1; 11.9
BronchoscopyVideo_1_20250325T093638_openCV_1538.mhd; 1742891952270; 1742891952263; 56; 11; 12; 6; 1,1,2,1,1,1; 9.8
BronchoscopyVideo_1_20250325T093638_openCV_1539.mhd; 1742891952370; 1742891952363; 56; 12; 12; 6; 1,1,2,1,1,1; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_1540.mhd; 1742891952470; 1742891952463; 56; 12; 12; 6; 1,1,2,1,1,1; 9.2
BronchoscopyVideo_1_20250325T093638_openCV_1541.mhd; 1742891952570; 1742891952563; 56; 12; 12; 6; 1,1,2,1,1,1; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_1542.mhd; 1742891952670; 1742891952663; 56; 12; 12; 6; 1,1,2,1,1,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1543.mhd; 1742891952770; 1742891952763; 56; 12; 12; 6; 1,1,2,1,1,1; 9.9
BronchoscopyVideo_1_20250325T093638_openCV_1544.mhd; 1742891952870; 1742891952863; 56; 11; 12; 6; 1,1,2,1,1,1; 10.2
BronchoscopyVideo_1_20250325T093638_openCV_1545.mhd; 1742891952970; 1742891952963; 56; 7; 12; 6; 1,1,2,1,1,1; 11.3
BronchoscopyVideo_1_20250325T093638_openCV_1546.mhd; 1742891953070; 1742891953062; 29; 12; 19; 5; 1,1,2,1,1; 12.3
BronchoscopyVideo_1_20250325T093638_openCV_1547.mhd; 1742891953170; 1742891953162; 29; 12; 19; 5; 1,1,2,1,1; 12.7
BronchoscopyVideo_1_20250325T093638_openCV_1548.mhd; 1742891953270; 1742891953262; 29; 8; 19; 5; 1,1,2,1,1; 11.8
BronchoscopyVideo_1_20250325T093638_openCV_1549.mhd; 1742891953370; 1742891953361; 11; 11; 19; 4; 1,1,2,1; 8.7
BronchoscopyVideo_1_20250325T093638_openCV_1550.mhd; 1742891953470; 1742891953462; 11; 11; 19; 4; 1,1,2,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1551.mhd; 1742891953570; 1742891953562; 11; 9; 19; 4; 1,1,2,1; 8.7
BronchoscopyVideo_1_20250325T093638_openCV_1552.mhd; 1742891953670; 1742891953661; 11; 7; 19; 4; 1,1,2,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1553.mhd; 1742891953770; 1742891953761; 11; 6; 19; 4; 1,1,2,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_1554.mhd; 1742891953869; 1742891953861; 12; 2; 27; 4; 1,1,2,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1555.mhd; 1742891953970; 1742891953961; 2; 12; 16; 3; 1,1,2; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1556.mhd; 1742891954070; 1742891954061; 2; 11; 16; 3; 1,1,2; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1557.mhd; 1742891954170; 1742891954161; 2; 12; 16; 3; 1,1,2; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1558.mhd; 1742891954270; 1742891954261; 12; 1; 27; 4; 1,1,2,2; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1559.mhd; 1742891954370; 1742891954361; 12; 4; 27; 4; 1,1,2,2; 5.4
BronchoscopyVideo_1_20250325T093638_openCV_1560.mhd; 1742891954469; 1742891954461; 12; 4; 27; 4; 1,1,2,2; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_1561.mhd; 1742891954569; 1742891954561; 12; 4; 27; 4; 1,1,2,2; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1562.mhd; 1742891954670; 1742891954661; 12; 5; 27; 4; 1,1,2,2; 7.1
BronchoscopyVideo_1_20250325T093638_openCV_1563.mhd; 1742891954770; 1742891954761; 12; 7; 27; 4; 1,1,2,2; 6.7
BronchoscopyVideo_1_20250325T093638_openCV_1564.mhd; 1742891954870; 1742891954861; 12; 9; 27; 4; 1,1,2,2; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_1565.mhd; 1742891954969; 1742891954961; 12; 11; 27; 4; 1,1,2,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1566.mhd; 1742891955070; 1742891955060; 12; 12; 27; 4; 1,1,2,2; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_1567.mhd; 1742891955170; 1742891955161; 12; 13; 27; 4; 1,1,2,2; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_1568.mhd; 1742891955270; 1742891955261; 12; 12; 27; 4; 1,1,2,2; 4.9
BronchoscopyVideo_1_20250325T093638_openCV_1569.mhd; 1742891955370; 1742891955360; 12; 13; 27; 4; 1,1,2,2; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1570.mhd; 1742891955470; 1742891955459; 12; 13; 27; 4; 1,1,2,2; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1571.mhd; 1742891955570; 1742891955560; 12; 14; 27; 4; 1,1,2,2; 5.1
BronchoscopyVideo_1_20250325T093638_openCV_1572.mhd; 1742891955670; 1742891955659; 12; 15; 27; 4; 1,1,2,2; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_1573.mhd; 1742891955770; 1742891955760; 12; 18; 27; 4; 1,1,2,2; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1574.mhd; 1742891955870; 1742891955859; 12; 19; 27; 4; 1,1,2,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1575.mhd; 1742891955970; 1742891955960; 12; 20; 27; 4; 1,1,2,2; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1576.mhd; 1742891956070; 1742891956060; 12; 20; 27; 4; 1,1,2,2; 7.2
BronchoscopyVideo_1_20250325T093638_openCV_1577.mhd; 1742891956170; 1742891956160; 12; 21; 27; 4; 1,1,2,2; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_1578.mhd; 1742891956270; 1742891956259; 12; 22; 27; 4; 1,1,2,2; 8.2
BronchoscopyVideo_1_20250325T093638_openCV_1579.mhd; 1742891956370; 1742891956360; 10; 7; 26; 5; 1,1,2,2,1; 7.8
BronchoscopyVideo_1_20250325T093638_openCV_1580.mhd; 1742891956470; 1742891956459; 10; 5; 26; 5; 1,1,2,2,1; 5.8
BronchoscopyVideo_1_20250325T093638_openCV_1581.mhd; 1742891956570; 1742891956559; 10; 6; 26; 5; 1,1,2,2,1; 5.3
BronchoscopyVideo_1_20250325T093638_openCV_1582.mhd; 1742891956670; 1742891956659; 10; 4; 26; 5; 1,1,2,2,1; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1583.mhd; 1742891956769; 1742891956759; 10; 4; 26; 5; 1,1,2,2,1; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_1584.mhd; 1742891956870; 1742891956859; 10; 4; 26; 5; 1,1,2,2,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1585.mhd; 1742891956969; 1742891956959; 12; 21; 27; 4; 1,1,2,2; 7.8
BronchoscopyVideo_1_20250325T093638_openCV_1586.mhd; 1742891957070; 1742891957059; 12; 19; 27; 4; 1,1,2,2; 8.4
BronchoscopyVideo_1_20250325T093638_openCV_1587.mhd; 1742891957170; 1742891957159; 12; 19; 27; 4; 1,1,2,2; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_1588.mhd; 1742891957270; 1742891957259; 12; 19; 27; 4; 1,1,2,2; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_1589.mhd; 1742891957369; 1742891957359; 10; 4; 26; 5; 1,1,2,2,1; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_1590.mhd; 1742891957470; 1742891957459; 10; 8; 26; 5; 1,1,2,2,1; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_1591.mhd; 1742891957570; 1742891957559; 10; 9; 26; 5; 1,1,2,2,1; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_1592.mhd; 1742891957670; 1742891957658; 10; 11; 26; 5; 1,1,2,2,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1593.mhd; 1742891957770; 1742891957758; 10; 8; 26; 5; 1,1,2,2,1; 10.8
BronchoscopyVideo_1_20250325T093638_openCV_1594.mhd; 1742891957870; 1742891957858; 10; 8; 26; 5; 1,1,2,2,1; 9.4
BronchoscopyVideo_1_20250325T093638_openCV_1595.mhd; 1742891957970; 1742891957958; 10; 11; 26; 5; 1,1,2,2,1; 10
BronchoscopyVideo_1_20250325T093638_openCV_1596.mhd; 1742891958070; 1742891958058; 10; 11; 26; 5; 1,1,2,2,1; 8.4
BronchoscopyVideo_1_20250325T093638_openCV_1597.mhd; 1742891958170; 1742891958158; 10; 11; 26; 5; 1,1,2,2,1; 8.9
BronchoscopyVideo_1_20250325T093638_openCV_1598.mhd; 1742891958270; 1742891958258; 10; 12; 26; 5; 1,1,2,2,1; 8.8
BronchoscopyVideo_1_20250325T093638_openCV_1599.mhd; 1742891958370; 1742891958358; 10; 12; 26; 5; 1,1,2,2,1; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_1600.mhd; 1742891958470; 1742891958458; 10; 13; 26; 5; 1,1,2,2,1; 9.3
BronchoscopyVideo_1_20250325T093638_openCV_1601.mhd; 1742891958570; 1742891958558; 10; 14; 26; 5; 1,1,2,2,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1602.mhd; 1742891958670; 1742891958682; 10; 15; 26; 5; 1,1,2,2,1; 10.6
BronchoscopyVideo_1_20250325T093638_openCV_1603.mhd; 1742891958770; 1742891958758; 10; 15; 26; 5; 1,1,2,2,1; 10.4
BronchoscopyVideo_1_20250325T093638_openCV_1604.mhd; 1742891958870; 1742891958858; 10; 16; 26; 5; 1,1,2,2,1; 8.7
BronchoscopyVideo_1_20250325T093638_openCV_1605.mhd; 1742891958970; 1742891958958; 10; 18; 26; 5; 1,1,2,2,1; 8.1
BronchoscopyVideo_1_20250325T093638_openCV_1606.mhd; 1742891959070; 1742891959082; 10; 17; 26; 5; 1,1,2,2,1; 8.6
BronchoscopyVideo_1_20250325T093638_openCV_1607.mhd; 1742891959170; 1742891959158; 10; 18; 26; 5; 1,1,2,2,1; 9.4
BronchoscopyVideo_1_20250325T093638_openCV_1608.mhd; 1742891959270; 1742891959282; 10; 19; 26; 5; 1,1,2,2,1; 11
BronchoscopyVideo_1_20250325T093638_openCV_1609.mhd; 1742891959370; 1742891959382; 10; 21; 26; 5; 1,1,2,2,1; 12.4
BronchoscopyVideo_1_20250325T093638_openCV_1610.mhd; 1742891959470; 1742891959482; 10; 19; 26; 5; 1,1,2,2,1; 12.4
BronchoscopyVideo_1_20250325T093638_openCV_1611.mhd; 1742891959570; 1742891959582; 10; 19; 26; 5; 1,1,2,2,1; 12.4
BronchoscopyVideo_1_20250325T093638_openCV_1612.mhd; 1742891959670; 1742891959681; 25; 16; 21; 6; 1,1,2,2,2,1; 9.8
BronchoscopyVideo_1_20250325T093638_openCV_1613.mhd; 1742891959770; 1742891959782; 25; 15; 21; 6; 1,1,2,2,2,1; 9.6
BronchoscopyVideo_1_20250325T093638_openCV_1614.mhd; 1742891959870; 1742891959881; 10; 20; 26; 5; 1,1,2,2,1; 9.8
BronchoscopyVideo_1_20250325T093638_openCV_1615.mhd; 1742891959970; 1742891959981; 10; 20; 26; 5; 1,1,2,2,1; 10.2
BronchoscopyVideo_1_20250325T093638_openCV_1616.mhd; 1742891960070; 1742891960081; 10; 19; 26; 5; 1,1,2,2,1; 10.7
BronchoscopyVideo_1_20250325T093638_openCV_1617.mhd; 1742891960170; 1742891960181; 10; 18; 26; 5; 1,1,2,2,1; 10.8
BronchoscopyVideo_1_20250325T093638_openCV_1618.mhd; 1742891960270; 1742891960281; 10; 17; 26; 5; 1,1,2,2,1; 12.4
BronchoscopyVideo_1_20250325T093638_openCV_1619.mhd; 1742891960370; 1742891960381; 25; 17; 21; 6; 1,1,2,2,2,1; 12.9
BronchoscopyVideo_1_20250325T093638_openCV_1620.mhd; 1742891960470; 1742891960481; 48; 5; 30; 7; 1,1,2,2,2,1,1; 11.7
BronchoscopyVideo_1_20250325T093638_openCV_1621.mhd; 1742891960570; 1742891960581; 48; 6; 30; 7; 1,1,2,2,2,1,1; 10.2
BronchoscopyVideo_1_20250325T093638_openCV_1622.mhd; 1742891960670; 1742891960681; 48; 4; 30; 7; 1,1,2,2,2,1,1; 10.3
BronchoscopyVideo_1_20250325T093638_openCV_1623.mhd; 1742891960770; 1742891960781; 48; 6; 30; 7; 1,1,2,2,2,1,1; 11.6
BronchoscopyVideo_1_20250325T093638_openCV_1624.mhd; 1742891960870; 1742891960881; 48; 8; 30; 7; 1,1,2,2,2,1,1; 11.5
BronchoscopyVideo_1_20250325T093638_openCV_1625.mhd; 1742891960970; 1742891960981; 48; 8; 30; 7; 1,1,2,2,2,1,1; 10
BronchoscopyVideo_1_20250325T093638_openCV_1626.mhd; 1742891961070; 1742891961081; 48; 9; 30; 7; 1,1,2,2,2,1,1; 9.1
BronchoscopyVideo_1_20250325T093638_openCV_1627.mhd; 1742891961170; 1742891961181; 48; 3; 30; 7; 1,1,2,2,2,1,1; 7.4
BronchoscopyVideo_1_20250325T093638_openCV_1628.mhd; 1742891961270; 1742891961281; 25; 20; 21; 6; 1,1,2,2,2,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1629.mhd; 1742891961370; 1742891961381; 25; 18; 21; 6; 1,1,2,2,2,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1630.mhd; 1742891961470; 1742891961481; 25; 16; 21; 6; 1,1,2,2,2,1; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_1631.mhd; 1742891961570; 1742891961581; 25; 14; 21; 6; 1,1,2,2,2,1; 7.9
BronchoscopyVideo_1_20250325T093638_openCV_1632.mhd; 1742891961670; 1742891961679; 27; 2; 8; 6; 1,1,2,2,1,1; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_1633.mhd; 1742891961770; 1742891961780; 25; 15; 21; 6; 1,1,2,2,2,1; 8.2
BronchoscopyVideo_1_20250325T093638_openCV_1634.mhd; 1742891961870; 1742891961879; 25; 15; 21; 6; 1,1,2,2,2,1; 8.4
BronchoscopyVideo_1_20250325T093638_openCV_1635.mhd; 1742891961970; 1742891961980; 25; 16; 21; 6; 1,1,2,2,2,1; 7.6
BronchoscopyVideo_1_20250325T093638_openCV_1636.mhd; 1742891962070; 1742891962079; 25; 14; 21; 6; 1,1,2,2,2,1; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_1637.mhd; 1742891962170; 1742891962179; 25; 13; 21; 6; 1,1,2,2,2,1; 6.3
BronchoscopyVideo_1_20250325T093638_openCV_1638.mhd; 1742891962270; 1742891962279; 25; 11; 21; 6; 1,1,2,2,2,1; 3
BronchoscopyVideo_1_20250325T093638_openCV_1639.mhd; 1742891962370; 1742891962379; 25; 11; 21; 6; 1,1,2,2,2,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_1640.mhd; 1742891962470; 1742891962479; 25; 9; 21; 6; 1,1,2,2,2,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_1641.mhd; 1742891962570; 1742891962579; 10; 14; 26; 5; 1,1,2,2,1; 4.8
BronchoscopyVideo_1_20250325T093638_openCV_1642.mhd; 1742891962670; 1742891962679; 10; 12; 26; 5; 1,1,2,2,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_1643.mhd; 1742891962770; 1742891962779; 25; 6; 21; 6; 1,1,2,2,2,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_1644.mhd; 1742891962870; 1742891962879; 25; 6; 21; 6; 1,1,2,2,2,1; 4.3
BronchoscopyVideo_1_20250325T093638_openCV_1645.mhd; 1742891962970; 1742891962979; 25; 4; 21; 6; 1,1,2,2,2,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_1646.mhd; 1742891963070; 1742891963079; 25; 3; 21; 6; 1,1,2,2,2,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_1647.mhd; 1742891963170; 1742891963179; 9; 9; 10; 5; 1,1,2,2,2; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_1648.mhd; 1742891963270; 1742891963279; 10; 4; 26; 5; 1,1,2,2,1; 2
BronchoscopyVideo_1_20250325T093638_openCV_1649.mhd; 1742891963370; 1742891963379; 9; 1; 10; 5; 1,1,2,2,2; 0.5
BronchoscopyVideo_1_20250325T093638_openCV_1650.mhd; 1742891963470; 1742891963478; 9; 4; 10; 5; 1,1,2,2,2; 0.7
